"","Rank","p.value","p.adj","avg.logfc","avg.logfc.dir","direction","significance"
"GO_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION",1011,0.00113849771262516,0.00631348731546678,1,1,"Up",2.54730225470566
"GO_PML_BODY",1012,0.00113849771262516,0.00631348731546678,1,1,"Up",2.54730225470566
"GO_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS",1013,0.0011476602997278,0.00635174516969665,1,1,"Up",2.544263931041
"GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",1014,0.00114658530389479,0.00635174516969665,1,1,"Up",2.544263931041
"GO_POSITIVE_REGULATION_OF_TRANSPORT",1015,0.0011518099090107,0.00636843074814584,1,1,"Up",2.54294453957055
"GO_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",1016,0.00116063883385469,0.00640462648534169,1,1,"Up",2.54009424986646
"GO_TOXIN_TRANSPORT",1017,0.00116063883385469,0.00640462648534169,1,1,"Up",2.54009424986646
"GO_REGULATION_OF_PROTEIN_POLYMERIZATION",1018,0.00119087601480344,0.0065585831158753,1,1,"Up",2.52814800126556
"GO_MITOCHONDRIAL_MEMBRANE_PART",1019,0.00119087601480344,0.0065585831158753,1,1,"Up",2.52814800126556
"GO_ESTABLISHMENT_OF_SPINDLE_ORIENTATION",1020,0.00123078022957723,0.00675184618610696,1,1,"Up",2.51354262979527
"GO_REGULATION_OF_MRNA_CATABOLIC_PROCESS",1021,0.00123078022957723,0.00675184618610696,1,1,"Up",2.51354262979527
"GO_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION",1022,0.00123078022957723,0.00675184618610696,1,1,"Up",2.51354262979527
"GO_SNORNA_BINDING",1023,0.00123078022957723,0.00675184618610696,1,1,"Up",2.51354262979527
"GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",1024,0.00123681007103361,0.00677829894398496,1,1,"Up",2.51157612808445
"GO_RHYTHMIC_PROCESS",1025,0.00124095041475146,0.00679435485618065,1,1,"Up",2.5103862685668
"GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",1026,0.00126616256468655,0.00688537239633812,1,1,"Up",2.5036939079059
"GO_REGULATION_OF_MITOTIC_SPINDLE_CHECKPOINT",1027,0.00126616256468655,0.00688537239633812,1,1,"Up",2.5036939079059
"GO_POSITIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING",1028,0.00126616256468655,0.00688537239633812,1,1,"Up",2.5036939079059
"GO_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING",1029,0.00126616256468655,0.00688537239633812,1,1,"Up",2.5036939079059
"GO_NUCLEAR_PORE_COMPLEX_ASSEMBLY",1030,0.00126616256468655,0.00688537239633812,1,1,"Up",2.5036939079059
"GO_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT",1031,0.00126616256468655,0.00688537239633812,1,1,"Up",2.5036939079059
"GO_RRNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX_EXPORT_FROM_NUCLEUS",1032,0.00126616256468655,0.00688537239633812,1,1,"Up",2.5036939079059
"GO_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS",1033,0.00126874394712833,0.00689273091121411,1,1,"Up",2.50315672021816
"GO_BLASTOCYST_DEVELOPMENT",1034,0.00127214624101061,0.00690453066204209,1,1,"Up",2.50229650857219
"GO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY",1035,0.00129756233408316,0.00703567132258427,1,1,"Up",2.49283399782475
"GO_RECYCLING_ENDOSOME",1036,0.00132850619930819,0.00719650269354977,1,1,"Up",2.48146706535091
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS",1037,0.00133790579436204,0.00724043135772397,1,1,"Up",2.47840651422879
"GO_GLUTAMINE_METABOLIC_PROCESS",1038,0.00136726640250891,0.00731467974345091,1,1,"Up",2.47327553175039
"GO_SOMATIC_CELL_DNA_RECOMBINATION",1039,0.00136495418072864,0.00731467974345091,1,1,"Up",2.47327553175039
"GO_GPI_ANCHOR_METABOLIC_PROCESS",1040,0.00136495418072864,0.00731467974345091,1,1,"Up",2.47327553175039
"GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_GERMLINE_RECOMBINATION_WITHIN_A_SINGLE_LOCUS",1041,0.00136495418072864,0.00731467974345091,1,1,"Up",2.47327553175039
"GO_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS",1042,0.00136726640250891,0.00731467974345091,1,1,"Up",2.47327553175039
"GO_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN",1043,0.00135570426840426,0.00731467974345091,1,1,"Up",2.47327553175039
"GO_REGULATION_OF_FILOPODIUM_ASSEMBLY",1044,0.00135570426840426,0.00731467974345091,1,1,"Up",2.47327553175039
"GO_INCLUSION_BODY",1045,0.00135773894989962,0.00731467974345091,1,1,"Up",2.47327553175039
"GO_SMALL_SUBUNIT_PROCESSOME",1046,0.00136495418072864,0.00731467974345091,1,1,"Up",2.47327553175039
"GO_CILIARY_BASE",1047,0.00136726640250891,0.00731467974345091,1,1,"Up",2.47327553175039
"GO_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING",1048,0.00136726640250891,0.00731467974345091,1,1,"Up",2.47327553175039
"GO_LIGAND_DEPENDENT_NUCLEAR_RECEPTOR_BINDING",1049,0.00136726640250891,0.00731467974345091,1,1,"Up",2.47327553175039
"GO_FATTY_ACID_BETA_OXIDATION",1050,0.00137958581694454,0.00735953954818705,1,1,"Up",2.47020064588366
"GO_REGULATION_OF_CILIUM_ASSEMBLY",1051,0.00137958581694454,0.00735953954818705,1,1,"Up",2.47020064588366
"GO_CARBON_CARBON_LYASE_ACTIVITY",1052,0.00137958581694454,0.00735953954818705,1,1,"Up",2.47020064588366
"GO_PROTEIN_METHYLTRANSFERASE_ACTIVITY",1053,0.00140801729319807,0.0075040769700167,1,1,"Up",2.46041938652266
"GO_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS",1054,0.00141871784830684,0.00755393222457115,1,1,"Up",2.45708918710612
"GO_HISTONE_H3_K9_MODIFICATION",1055,0.00148142973978987,0.00781370648468115,1,1,"Up",2.44008501002472
"GO_MITOCHONDRIAL_ELECTRON_TRANSPORT_UBIQUINOL_TO_CYTOCHROME_C",1056,0.00148142973978987,0.00781370648468115,1,1,"Up",2.44008501002472
"GO_REGULATION_OF_SPINDLE_CHECKPOINT",1057,0.00148142973978987,0.00781370648468115,1,1,"Up",2.44008501002472
"GO_CYTOPLASMIC_TRANSLATIONAL_INITIATION",1058,0.00148142973978987,0.00781370648468115,1,1,"Up",2.44008501002472
"GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION",1059,0.00148142973978987,0.00781370648468115,1,1,"Up",2.44008501002472
"GO_DNA_DOUBLE_STRAND_BREAK_PROCESSING",1060,0.00147753172418558,0.00781370648468115,1,1,"Up",2.44008501002472
"GO_PEPTIDYL_ARGININE_METHYLATION",1061,0.00148142973978987,0.00781370648468115,1,1,"Up",2.44008501002472
"GO_POSITIVE_REGULATION_OF_ERAD_PATHWAY",1062,0.00148142973978987,0.00781370648468115,1,1,"Up",2.44008501002472
"GO_PROTEASOME_CORE_COMPLEX",1063,0.00147753172418558,0.00781370648468115,1,1,"Up",2.44008501002472
"GO_NBAF_COMPLEX",1064,0.00148142973978987,0.00781370648468115,1,1,"Up",2.44008501002472
"GO_CELLULAR_RESPONSE_TO_ORGANIC_SUBSTANCE",1065,0.00150786783396034,0.00794568477388305,1,1,"Up",2.43166139553157
"GO_NEURON_DEVELOPMENT",1066,0.00152903953075559,0.00799271726694441,1,1,"Up",2.42869328714167
"GO_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS",1067,0.00153103547077071,0.00799271726694441,1,1,"Up",2.42869328714167
"GO_TELOMERE_MAINTENANCE_VIA_TELOMERASE",1068,0.00153103547077071,0.00799271726694441,1,1,"Up",2.42869328714167
"GO_RRNA_CATABOLIC_PROCESS",1069,0.00153103547077071,0.00799271726694441,1,1,"Up",2.42869328714167
"GO_REGULATION_OF_SISTER_CHROMATID_COHESION",1070,0.00153103547077071,0.00799271726694441,1,1,"Up",2.42869328714167
"GO_REGULATION_OF_PRI_MIRNA_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER",1071,0.00153103547077071,0.00799271726694441,1,1,"Up",2.42869328714167
"GO_U1_SNRNP",1072,0.00153103547077071,0.00799271726694441,1,1,"Up",2.42869328714167
"GO_MICROTUBULE_PLUS_END",1073,0.00153103547077071,0.00799271726694441,1,1,"Up",2.42869328714167
"GO_ATPASE_ACTIVATOR_ACTIVITY",1074,0.00153103547077071,0.00799271726694441,1,1,"Up",2.42869328714167
"GO_RNA_POLYMERASE_ACTIVITY",1075,0.00152793874797622,0.00799271726694441,1,1,"Up",2.42869328714167
"GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS",1076,0.00156970355882164,0.00818696688857531,1,1,"Up",2.4166169206909
"GO_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",1077,0.00157311525268029,0.00819714280226723,1,1,"Up",2.41599221437441
"GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY",1078,0.00158029008653054,0.00821926595515235,1,1,"Up",2.41463673036147
"GO_MITOCHONDRIAL_TRANSLATION",1079,0.00158029008653054,0.00821926595515235,1,1,"Up",2.41463673036147
"GO_PROTEIN_LOCALIZATION_TO_CYTOSKELETON",1080,0.00159367302668768,0.00826589004230248,1,1,"Up",2.41179198294234
"GO_NEGATIVE_REGULATION_OF_TOR_SIGNALING",1081,0.00159367302668768,0.00826589004230248,1,1,"Up",2.41179198294234
"GO_ATPASE_REGULATOR_ACTIVITY",1082,0.00159367302668768,0.00826589004230248,1,1,"Up",2.41179198294234
"GO_FATTY_ACID_METABOLIC_PROCESS",1083,0.00160098438239896,0.00829614437121236,1,1,"Up",2.40995460034866
"GO_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY",1084,0.00161543659012132,0.00836331194073876,1,1,"Up",2.40589926814659
"GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",1085,0.00161908593378077,0.00836676819555957,1,1,"Up",2.40569147414203
"GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",1086,0.00161908593378077,0.00836676819555957,1,1,"Up",2.40569147414203
"GO_DEVELOPMENTAL_GROWTH",1087,0.001648020247992,0.00850845412302767,1,1,"Up",2.3972462205854
"GO_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS",1088,0.00165389947323712,0.00853095941526354,1,1,"Up",2.39591773899803
"GO_LIPOPROTEIN_METABOLIC_PROCESS",1089,0.00166298396842006,0.00855423100895819,1,1,"Up",2.39454770342363
"GO_CELL_AGING",1090,0.00166154661602358,0.00855423100895819,1,1,"Up",2.39454770342363
"GO_P53_BINDING",1091,0.00166154661602358,0.00855423100895819,1,1,"Up",2.39454770342363
"GO_IMMUNOGLOBULIN_PRODUCTION",1092,0.00167569713448862,0.00860385390553535,1,1,"Up",2.39163872980479
"GO_CENTROMERE_COMPLEX_ASSEMBLY",1093,0.00167569713448862,0.00860385390553535,1,1,"Up",2.39163872980479
"GO_REGULATION_OF_VIRAL_GENOME_REPLICATION",1094,0.00171367831365425,0.00879082513366329,1,1,"Up",2.3808268711165
"GO_DNA_MODIFICATION",1095,0.00172257771531913,0.00882035231603188,1,1,"Up",2.3791404761638
"GO_ERBB_SIGNALING_PATHWAY",1096,0.00172257771531913,0.00882035231603188,1,1,"Up",2.3791404761638
"GO_OXIDOREDUCTASE_ACTIVITY",1097,0.00173225518204521,0.00886181958216747,1,1,"Up",2.37678165038523
"GO_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",1098,0.00175093260563337,0.00894921109545946,1,1,"Up",2.37184640254977
"GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_BINDING",1099,0.00177189723108696,0.00904812307630573,1,1,"Up",2.3663183728868
"GO_CELLULAR_RESPONSE_TO_IONIZING_RADIATION",1100,0.00179896318431699,0.00916964703940683,1,1,"Up",2.35960874520469
"GO_REGULATION_OF_GENE_SILENCING",1101,0.00179896318431699,0.00916964703940683,1,1,"Up",2.35960874520469
"GO_CARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS",1102,0.00182773820319202,0.00929326263889589,1,1,"Up",2.35287425233735
"GO_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",1103,0.0018430864784553,0.00929326263889589,1,1,"Up",2.35287425233735
"GO_TETRAPYRROLE_BIOSYNTHETIC_PROCESS",1104,0.00184272355355395,0.00929326263889589,1,1,"Up",2.35287425233735
"GO_ORGANIC_ACID_BIOSYNTHETIC_PROCESS",1105,0.00182773820319202,0.00929326263889589,1,1,"Up",2.35287425233735
"GO_MITOTIC_SPINDLE_ASSEMBLY",1106,0.0018430864784553,0.00929326263889589,1,1,"Up",2.35287425233735
"GO_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY",1107,0.00184272355355395,0.00929326263889589,1,1,"Up",2.35287425233735
"GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS",1108,0.0018430864784553,0.00929326263889589,1,1,"Up",2.35287425233735
"GO_PROTEIN_TRANSPORT_ALONG_MICROTUBULE",1109,0.00184272355355395,0.00929326263889589,1,1,"Up",2.35287425233735
"GO_GOLGI_TO_VACUOLE_TRANSPORT",1110,0.00184272355355395,0.00929326263889589,1,1,"Up",2.35287425233735
"GO_INTRACILIARY_TRANSPORT",1111,0.00184272355355395,0.00929326263889589,1,1,"Up",2.35287425233735
"GO_SPINDLE_MIDZONE",1112,0.00184272355355395,0.00929326263889589,1,1,"Up",2.35287425233735
"GO_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_REGULATOR_ACTIVITY",1113,0.00184272355355395,0.00929326263889589,1,1,"Up",2.35287425233735
"GO_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS",1114,0.00185666288781022,0.00934492567389321,1,1,"Up",2.35008618918966
"GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY",1115,0.00185666288781022,0.00934492567389321,1,1,"Up",2.35008618918966
"GO_ER_NUCLEUS_SIGNALING_PATHWAY",1116,0.00192648452154148,0.00967033196322971,1,1,"Up",2.33287180854202
"GO_NEGATIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION",1117,0.00192648452154148,0.00967033196322971,1,1,"Up",2.33287180854202
"GO_UBIQUITIN_LIKE_PROTEIN_CONJUGATING_ENZYME_BINDING",1118,0.00192648452154148,0.00967033196322971,1,1,"Up",2.33287180854202
"GO_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION",1119,0.00196785005389349,0.00986914611479024,1,1,"Up",2.3226371208036
"GO_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",1120,0.00201412366064229,0.0100921981995755,1,1,"Up",2.31139728799898
"GO_DNA_METHYLATION",1121,0.0020345100755883,0.0101671153554778,1,1,"Up",2.30767779445942
"GO_DNA_ALKYLATION",1122,0.0020345100755883,0.0101671153554778,1,1,"Up",2.30767779445942
"GO_NUCLEOID",1123,0.0020345100755883,0.0101671153554778,1,1,"Up",2.30767779445942
"GO_CELLULAR_RESPONSE_TO_STARVATION",1124,0.00208265295630534,0.0103984416288128,1,1,"Up",2.29636348440803
"GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING",1125,0.00210227459661973,0.0104870800322044,1,1,"Up",2.29209469747612
"GO_SNAP_RECEPTOR_ACTIVITY",1126,0.00221940637491854,0.0110615529094519,1,1,"Up",2.26527351022273
"GO_CEREBRAL_CORTEX_DEVELOPMENT",1127,0.00228015718524553,0.0113348751549985,1,1,"Up",2.25299790097586
"GO_SCHWANN_CELL_DIFFERENTIATION",1128,0.00228107521878744,0.0113348751549985,1,1,"Up",2.25299790097586
"GO_GERM_CELL_DEVELOPMENT",1129,0.00228232518267075,0.0113348751549985,1,1,"Up",2.25299790097586
"GO_U2_TYPE_SPLICEOSOMAL_COMPLEX",1130,0.00228107521878744,0.0113348751549985,1,1,"Up",2.25299790097586
"GO_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING",1131,0.00232109565607764,0.0115172314959396,1,1,"Up",2.24497134721174
"GO_NCRNA_3_END_PROCESSING",1132,0.00235274421162708,0.0115517064878838,1,1,"Up",2.24346819773998
"GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION_3_TO_LESION",1133,0.00235274421162708,0.0115517064878838,1,1,"Up",2.24346819773998
"GO_HISTONE_DEUBIQUITINATION",1134,0.00235274421162708,0.0115517064878838,1,1,"Up",2.24346819773998
"GO_ECTODERM_DEVELOPMENT",1135,0.00235274421162708,0.0115517064878838,1,1,"Up",2.24346819773998
"GO_REGULATION_OF_RECEPTOR_BIOSYNTHETIC_PROCESS",1136,0.00235274421162708,0.0115517064878838,1,1,"Up",2.24346819773998
"GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION",1137,0.00233354531829961,0.0115517064878838,1,1,"Up",2.24346819773998
"GO_RUFFLE_ORGANIZATION",1138,0.00235274421162708,0.0115517064878838,1,1,"Up",2.24346819773998
"GO_NUCLEOTIDE_EXCISION_REPAIR_PREINCISION_COMPLEX_STABILIZATION",1139,0.00235274421162708,0.0115517064878838,1,1,"Up",2.24346819773998
"GO_ENDORIBONUCLEASE_COMPLEX",1140,0.00235274421162708,0.0115517064878838,1,1,"Up",2.24346819773998
"GO_EXOSOME_RNASE_COMPLEX_",1141,0.00235274421162708,0.0115517064878838,1,1,"Up",2.24346819773998
"GO_ACID_AMINO_ACID_LIGASE_ACTIVITY",1142,0.00235274421162708,0.0115517064878838,1,1,"Up",2.24346819773998
"GO_THREONINE_TYPE_PEPTIDASE_ACTIVITY",1143,0.00235274421162708,0.0115517064878838,1,1,"Up",2.24346819773998
"GO_RESPONSE_TO_INSULIN",1144,0.00240661614052988,0.0117955718608329,1,1,"Up",2.23296177321053
"GO_REGULATION_OF_SYMBIOSIS_ENCOMPASSING_MUTUALISM_THROUGH_PARASITISM",1145,0.00240661614052988,0.0117955718608329,1,1,"Up",2.23296177321053
"GO_RNA_METHYLATION",1146,0.00242003076625482,0.0118509709076981,1,1,"Up",2.23060530976658
"GO_OXIDOREDUCTASE_COMPLEX",1147,0.00244951966085212,0.0119849209561483,1,1,"Up",2.22495280009896
"GO_DENDRITE",1148,0.00246406123397802,0.0120455676350911,1,1,"Up",2.22241433838263
"GO_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE",1149,0.00246870098210997,0.0120472607926966,1,1,"Up",2.22234365214408
"GO_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY",1150,0.00246870098210997,0.0120472607926966,1,1,"Up",2.22234365214408
"GO_REGULATION_OF_ATPASE_ACTIVITY",1151,0.00249285819644171,0.0121440279500268,1,1,"Up",2.21832022105076
"GO_PRERIBOSOME",1152,0.00249285819644171,0.0121440279500268,1,1,"Up",2.21832022105076
"GO_SEXUAL_REPRODUCTION",1153,0.00250737991690374,0.0122041770109833,1,1,"Up",2.21583544038295
"GO_OLIGOSACCHARIDE_METABOLIC_PROCESS",1154,0.00254240382744237,0.0123165896047033,1,1,"Up",2.21122429048264
"GO_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT",1155,0.00255022756961249,0.0123165896047033,1,1,"Up",2.21122429048264
"GO_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION",1156,0.00255022756961249,0.0123165896047033,1,1,"Up",2.21122429048264
"GO_GOLGI_LOCALIZATION",1157,0.00255022756961249,0.0123165896047033,1,1,"Up",2.21122429048264
"GO_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX",1158,0.00255022756961249,0.0123165896047033,1,1,"Up",2.21122429048264
"GO_MISMATCHED_DNA_BINDING",1159,0.00255022756961249,0.0123165896047033,1,1,"Up",2.21122429048264
"GO_3_5_DNA_HELICASE_ACTIVITY",1160,0.00255022756961249,0.0123165896047033,1,1,"Up",2.21122429048264
"GO_POLY_A_SPECIFIC_RIBONUCLEASE_ACTIVITY",1161,0.00255022756961249,0.0123165896047033,1,1,"Up",2.21122429048264
"GO_TAU_PROTEIN_KINASE_ACTIVITY",1162,0.00255022756961249,0.0123165896047033,1,1,"Up",2.21122429048264
"GO_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY",1163,0.00255841779704549,0.0123243267613899,1,1,"Up",2.2109084630682
"GO_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY",1164,0.00255841779704549,0.0123243267613899,1,1,"Up",2.2109084630682
"GO_CENTROSOME_LOCALIZATION",1165,0.00255841779704549,0.0123243267613899,1,1,"Up",2.2109084630682
"GO_CHAPERONE_BINDING",1166,0.00256116127718266,0.012326961481603,1,1,"Up",2.2108009601735
"GO_GLYCOSPHINGOLIPID_METABOLIC_PROCESS",1167,0.00257145466800805,0.0123658985405837,1,1,"Up",2.20921490831241
"GO_POSITIVE_REGULATION_OF_PROTEIN_BINDING",1168,0.00258266065664398,0.0123879415428085,1,1,"Up",2.20831922692039
"GO_FATTY_ACID_CATABOLIC_PROCESS",1169,0.00258266065664398,0.0123879415428085,1,1,"Up",2.20831922692039
"GO_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION",1170,0.00258266065664398,0.0123879415428085,1,1,"Up",2.20831922692039
"GO_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION",1171,0.002657699334327,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY",1172,0.002657699334327,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",1173,0.002657699334327,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_PREASSEMBLY_OF_GPI_ANCHOR_IN_ER_MEMBRANE",1174,0.002657699334327,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",1175,0.00266650109795398,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION",1176,0.002657699334327,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY",1177,0.002657699334327,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_HISTONE_H2A_ACETYLATION",1178,0.002657699334327,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION",1179,0.002657699334327,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_MEMBRANE_PROTEIN_PROTEOLYSIS",1180,0.00266650109795398,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT",1181,0.00266650109795398,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",1182,0.00266650109795398,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_ADA2_GCN5_ADA3_TRANSCRIPTION_ACTIVATOR_COMPLEX",1183,0.002657699334327,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_SWI_SNF_COMPLEX",1184,0.002657699334327,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_NUCLEOTIDASE_ACTIVITY",1185,0.002657699334327,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_BINDING",1186,0.002657699334327,0.0126175414517013,1,1,"Up",2.19908343919417
"GO_POSITIVE_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY",1187,0.0026751408843946,0.0126371133360459,1,1,"Up",2.19830393839515
"GO_CLATHRIN_COAT",1188,0.00267437508669108,0.0126371133360459,1,1,"Up",2.19830393839515
"GO_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY",1189,0.00268323873971045,0.0126434389649497,1,1,"Up",2.19805226202884
"GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION",1190,0.00268323873971045,0.0126434389649497,1,1,"Up",2.19805226202884
"GO_PROTEIN_PHOSPHATASE_2A_BINDING",1191,0.00268323873971045,0.0126434389649497,1,1,"Up",2.19805226202884
"GO_PALLIUM_DEVELOPMENT",1192,0.00268881183980844,0.0126590705075545,1,1,"Up",2.19743087301421
"GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT",1193,0.00276084106247175,0.0129872925755167,1,1,"Up",2.18455754080021
"GO_RESPONSE_TO_NITROGEN_COMPOUND",1194,0.00278550026320233,0.0130923178200096,1,1,"Up",2.18050693273384
"GO_MALE_GAMETE_GENERATION",1195,0.0028072175176258,0.0131833512208502,1,1,"Up",2.17702216372699
"GO_REGULATION_OF_DEPHOSPHORYLATION",1196,0.00292554645459847,0.0137275641331159,1,1,"Up",2.15667870188928
"GO_REGULATION_OF_CELL_GROWTH",1197,0.0029502400312737,0.0138318688851362,1,1,"Up",2.15287189222308
"GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM",1198,0.00295754946219841,0.0138545639247558,1,1,"Up",2.15204739478184
"GO_RIBOSOME_ASSEMBLY",1199,0.0029647237746558,0.0138765886767042,1,1,"Up",2.15124853883975
"GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS",1200,0.00296732024125689,0.0138771676616114,1,1,"Up",2.15122755568685
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",1201,0.002993102986841,0.0139744542114407,1,1,"Up",2.14771414149495
"GO_TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1202,0.002993102986841,0.0139744542114407,1,1,"Up",2.14771414149495
"GO_EMBRYO_DEVELOPMENT",1203,0.00302683680148955,0.0141202062593178,1,1,"Up",2.1424959495837
"GO_GLYCOSYLATION",1204,0.00304839409090847,0.014208959832374,1,1,"Up",2.13934472939867
"GO_CORTICAL_ACTIN_CYTOSKELETON",1205,0.00305656829419063,0.0142116497655326,1,1,"Up",2.13924953018214
"GO_RRNA_BINDING",1206,0.00305656829419063,0.0142116497655326,1,1,"Up",2.13924953018214
"GO_HISTONE_METHYLTRANSFERASE_ACTIVITY",1207,0.00305656829419063,0.0142116497655326,1,1,"Up",2.13924953018214
"GO_PROTEIN_OLIGOMERIZATION",1208,0.00307489466077462,0.0142850238710821,1,1,"Up",2.13665967855088
"GO_GOLGI_ASSOCIATED_VESICLE",1209,0.00309654955546123,0.0143737271342005,1,1,"Up",2.13354646438787
"GO_GLYCOLIPID_BIOSYNTHETIC_PROCESS",1210,0.00311810090532105,0.0144590786400285,1,1,"Up",2.13056897088039
"GO_TRNA_METHYLATION",1211,0.00312781922113232,0.0144590786400285,1,1,"Up",2.13056897088039
